0.0 0.0 103.923048454 0.0 60.0
0.1 7.55690851627 60.5445231089 4.32187843381 34.176086828
0.2 12.494716282 40.8334239922 7.06587947363 22.2292633466
0.3 16.0317893715 30.8506896459 8.94661452553 15.9333276218
0.4 18.7947360682 24.8519073882 10.3278592414 11.9490306786
0.5 21.0680738543 20.8579638815 11.3745737833 9.1260021438
0.6 23.0042424423 18.012560472 12.1749504865 6.96643542865
0.7 24.6943338003 15.884761985 12.7815243504 5.21992904303
0.8 26.1969972876 14.23370023 13.2279961058 3.74686193565
0.9 27.5520647092 12.9138488999 13.5371874356 2.46344787517
1.0 28.7876642015 11.8317927577 13.7252226529 1.31670915779
1.1 29.9242328716 10.9245766794 13.8039172714 0.271975804965
1.2 30.9769245241 10.1480731189 13.7822405421 -0.693827718168
1.3 31.9571332145 9.4703917851 13.6672661293 -1.59602432337
1.4 32.8735062098 8.86799205681 13.4648210106 -2.44453551684
1.5 33.732650898 8.32330817444 13.179942915 -3.24544123312
1.6 34.5396513532 7.82323719249 12.8172052901 -4.00211149577
1.7 35.2984604931 7.3581162482 12.3809424763 -4.71609015177
1.8 36.0122049672 6.92097359472 11.8753954095 -5.38780775274
1.9 36.6834236455 6.50693609402 11.3047934304 -6.01714833222
2.0 37.3142521559 6.11273684614 10.6733864343 -6.60387660986
2.1 37.9065621689 5.73630045914 9.98544099706 -7.14793308091
2.2 38.4620627455 5.3763983433 9.24521300657 -7.64961195505
2.3 38.9823705602 5.03237026027 8.45690748397 -8.10964331783
2.4 39.4690554027 4.70390740788 7.62463398081 -8.52920345017
2.5 39.9236667913 4.39089030746 6.75236356999 -8.90987622986
2.6 40.3477467794 4.09327332046 5.84389130569 -9.2535852923
2.7 40.742833183 3.81100714521 4.90280626558 -9.562512447
2.8 41.1104566082 3.54399098585 3.93246995188 -9.83901363333
2.9 41.452133865 3.29204695372 2.93600289179 -10.0855399552
3.0 41.7693596648 3.05491038966 1.91627868289 -10.3045682801
3.1 42.0635979274 2.83223098913 0.87592440245 -10.4985435621
3.2 42.3362753135 2.67122992609 0.0795125404809 10.7281427833
