117.0 412836.325674 3511.25142402 349572.841199 2460.10824999
118.0 416347.348053 3510.79269473 352028.594524 2451.39958039
119.0 419857.909783 3510.33012534 354475.642716 2442.69797942
120.0 423368.007027 3509.86372448 356913.99283 2434.00342179
121.0 426877.635958 3509.39350071 359343.651899 2425.31588227
122.0 430386.792757 3508.91946255 361764.626926 2416.63533572
123.0 433895.473614 3508.44161845 364176.924893 2407.96175709
124.0 437403.674728 3507.9599768 366580.552754 2399.2951214
125.0 440911.392305 3507.47454596 368975.517441 2390.63540376
126.0 444418.622559 3506.98533421 371361.82586 2381.98257936
127.0 447925.361716 3506.49234981 373739.48489 2373.33662347
128.0 451431.606004 3505.99560092 376108.501388 2364.69751145
129.0 454937.351665 3505.4950957 378468.882186 2356.06521872
130.0 458442.594946 3504.9908422 380820.63409 2347.43972079
131.0 461947.332103 3504.48284848 383163.763884 2338.82099327
132.0 465451.559399 3503.97112249 385498.278325 2330.20901181
133.0 468955.273106 3503.45567216 387824.184148 2321.60375216
134.0 472458.469505 3502.93650537 390141.488062 2313.00519015
135.0 475961.144881 3502.41362994 392450.196753 2304.41330169
136.0 479463.295531 3501.88705363 394750.316882 2295.82806275
137.0 482964.917757 3501.35678417 397041.855087 2287.24944939
138.0 486466.007871 3500.82282921 399324.817982 2278.67743775
139.0 489966.56219 3500.28519638 401599.212155 2270.11200404
140.0 493466.57704 3499.74389325 403865.044174 2261.55312454
141.0 496966.048755 3499.19892734 406122.320581 2253.00077561
142.0 500464.973676 3498.6503061 408371.047895 2244.45493369
143.0 503963.348151 3498.09803696 410611.23261 2235.91557528
144.0 507461.168537 3497.54212729 412842.881199 2227.38267699
145.0 510958.431195 3496.98258441 415066.000109 2218.85621545
146.0 514455.132497 3496.41941558 417280.595767 2210.33616741
147.0 517951.26882 3495.85262804 419486.674574 2201.82250966
148.0 521446.836549 3495.28222896 421684.242909 2193.31521909
149.0 524941.832076 3494.70822545 423873.307127 2184.81427264
150.0 528436.251801 3494.13062461 426053.873561 2176.31964733
151.0 531930.092129 3493.54943347 428225.948521 2167.83132026
152.0 535423.349473 3492.96465899 430389.538294 2159.34926859
153.0 538916.020255 3492.37630814 432544.649143 2150.87346955
154.0 542408.1009 3491.78438778 434691.287309 2142.40390044
155.0 545899.587843 3491.18890477 436829.459013 2133.94053865
156.0 549390.477524 3490.58986591 438959.170448 2125.48336161
157.0 552880.766391 3489.98727794 441080.42779 2117.03234684
158.0 556370.450899 3489.38114756 443193.237188 2108.58747191
159.0 559859.527508 3488.77148145 445297.604773 2100.14871449
160.0 563347.992686 3488.1582862 447393.536649 2091.71605228
161.0 566835.842906 3487.54156839 449481.038902 2083.28946308
162.0 570323.07465 3486.92133455 451560.117592 2074.86892473
163.0 573809.684405 3486.29759113 453630.778761 2066.45441516
164.0 577295.668665 3485.67034459 455693.028425 2058.04591235
165.0 580781.023929 3485.03960131 457746.87258 2049.64339437
166.0 584265.746704 3484.40536764 459792.317201 2041.24683932
167.0 587749.833503 3483.76764986 461829.368239 2032.85622539
168.0 591233.280845 3483.12645424 463858.031625 2024.47153084
169.0 594716.085254 3482.481787 465878.313267 2016.09273399
170.0 598198.243263 3481.83365429 467890.219052 2007.7198132
171.0 601679.75141 3481.18206225 469893.754845 1999.35274693
172.0 605160.606237 3480.52701695 471888.92649 1990.99151369
173.0 608640.804295 3479.86852444 473875.739809 1982.63609205
174.0 612120.342139 3479.20659072 475854.200604 1974.28646064
175.0 615599.216331 3478.54122172 477824.314654 1965.94259817
176.0 619077.423439 3477.87242338 479786.087716 1957.60448339
177.0 622554.960037 3477.20020155 481739.525529 1949.27209514
178.0 626031.822703 3476.52456206 483684.633809 1940.94541229
179.0 629508.008023 3475.8455107 485621.418249 1932.62441381
180.0 632983.512589 3475.16305321 487549.884524 1924.30907869
181.0 636458.332996 3474.4771953 489470.038287 1915.99938601
182.0 639932.465848 3473.78794262 491381.88517 1907.6953149
183.0 643405.907752 3473.0953008 493285.430784 1899.39684455
184.0 646878.655322 3472.39927541 495180.680719 1891.10395422
185.0 650350.705177 3471.69987199 497067.640545 1882.81662322
186.0 653822.053941 3470.99709603 498946.315812 1874.53483092
187.0 657292.698246 3470.29095301 500816.712046 1866.25855675
188.0 660762.634727 3469.58144832 502678.834758 1857.98778021
189.0 664231.860024 3468.86858736 504532.689433 1849.72248084
190.0 667700.370785 3468.15237545 506378.281538 1841.46263825
191.0 671168.16366 3467.43281789 508215.616521 1833.20823212
192.0 674635.235307 3466.70991994 510044.699808 1824.95924215
193.0 678101.582388 3465.98368682 511865.536804 1816.71564814
194.0 681567.201571 3465.25412371 513678.132896 1808.47742992
195.0 685032.089527 3464.52123574 515482.493449 1800.24456738
196.0 688496.242936 3463.78502802 517278.623809 1792.01704049
197.0 691959.658478 3463.04550561 519066.529302 1783.79482925
198.0 695422.332844 3462.30267353 520846.215233 1775.57791373
199.0 698884.262724 3461.55653677 522617.686888 1767.36627403
200.0 702345.444817 3460.80710027 524380.949533 1759.15989036
201.0 705805.875826 3460.05436894 526136.008414 1750.95874292
202.0 709265.552458 3459.29834766 527882.868758 1742.76281202
203.0 712724.471426 3458.53904125 529621.535771 1734.57207798
204.0 716182.629447 3457.77645452 531352.01464 1726.38652122
205.0 719640.023244 3457.01059221 533074.310532 1718.20612217
206.0 723096.649542 3456.24145905 534788.428597 1710.03086134
207.0 726552.505073 3455.46905972 536494.373961 1701.8607193
208.0 730007.586574 3454.69339887 538192.151735 1693.69567664
209.0 733461.890785 3453.9144811 539881.767008 1685.53571404
210.0 736915.414452 3453.13231099 541563.22485 1677.3808122
211.0 740368.154324 3452.34689308 543236.530313 1669.23095191
212.0 743820.107157 3451.55823186 544901.688428 1661.08611398
213.0 747271.269709 3450.76633179 546558.704208 1652.94627929
214.0 750721.638742 3449.97119731 548207.582648 1644.81142876
215.0 754171.211026 3449.1728328 549848.328721 1636.68154336
216.0 757619.983333 3448.37124261 551480.947383 1628.55660413
217.0 761067.952438 3447.56643107 553105.443572 1620.43659215
218.0 764515.115123 3446.75840246 554721.822204 1612.32148855
219.0 767961.468172 3445.94716103 556330.088179 1604.2112745
220.0 771407.008375 3445.13271098 557930.246376 1596.10593124
221.0 774851.732526 3444.3150565 559522.301658 1588.00544005
222.0 778295.637421 3443.49420172 561106.258868 1579.90978226
223.0 781738.719864 3442.67015076 562682.122828 1571.81893924
224.0 785180.976659 3441.84290768 564249.898345 1563.73289244
225.0 788622.404616 3441.01247652 565809.590205 1555.65162332
226.0 792063.00055 3440.17886129 567361.203178 1547.57511342
227.0 795502.761279 3439.34206595 568904.742012 1539.50334431
228.0 798941.683624 3438.50209444 570440.211441 1531.43629761
229.0 802379.76441 3437.65895065 571967.616176 1523.373955
230.0 805817.000469 3436.81263845 573486.960913 1515.31629819
231.0 809253.388632 3435.96316168 574998.250328 1507.26330896
232.0 812688.925739 3435.11052413 576501.48908 1499.21496912
233.0 816123.608628 3434.25472956 577996.68181 1491.17126053
234.0 819557.434147 3433.3957817 579483.833139 1483.13216509
235.0 822990.399142 3432.53368426 580962.947672 1475.09766477
236.0 826422.500466 3431.66844089 582434.029994 1467.06774157
237.0 829853.734976 3430.80005522 583897.084675 1459.04237753
238.0 833284.099531 3429.92853085 585352.116263 1451.02155476
239.0 836713.590993 3429.05387135 586799.129292 1443.00525538
240.0 840142.20623 3428.17608025 588238.128276 1434.99346158
241.0 843569.942111 3427.29516104 589669.117711 1426.9861556
242.0 846996.79551 3426.41111719 591092.102077 1418.98331971
243.0 850422.763305 3425.52395213 592507.085835 1410.98493623
244.0 853847.842375 3424.63366927 593914.073428 1402.99098752
245.0 857272.029605 3423.74027197 595313.069282 1395.001456
246.0 860695.321882 3422.84376357 596704.077806 1387.01632412
247.0 864117.716096 3421.94414737 598087.103391 1379.03557438
248.0 867539.209142 3421.04142664 599462.15041 1371.05918932
249.0 870959.797916 3420.13560463 600829.223219 1363.08715151
250.0 874379.479318 3419.22668454 602188.326156 1355.1194436
251.0 877798.250253 3418.31466954 603539.463544 1347.15604826
252.0 881216.107627 3417.3995628 604882.639685 1339.19694819
253.0 884633.048349 3416.4813674 606217.858866 1331.24212615
254.0 888049.069333 3415.56008645 607545.125357 1323.29156495
255.0 891464.167495 3414.63572299 608864.44341 1315.34524743
256.0 894878.339753 3413.70828003 610175.817261 1307.40315646
257.0 898291.583029 3412.77776058 611479.251126 1299.46527498
258.0 901703.894249 3411.84416758 612774.749208 1291.53158596
259.0 905115.270341 3410.90750396 614062.31569 1283.60207239
260.0 908525.708235 3409.96777262 615341.954739 1275.67671734
261.0 911935.204864 3409.02497643 616613.670505 1267.75550389
262.0 915343.757167 3408.07911821 617877.467122 1259.83841517
263.0 918751.362081 3407.13020078 619133.348705 1251.92543437
264.0 922158.01655 3406.1782269 620381.319354 1244.01654468
265.0 925563.717517 3405.22319933 621621.383153 1236.11172937
266.0 928968.461931 3404.26512077 622853.544166 1228.21097173
267.0 932372.246743 3403.3039939 624077.806443 1220.31425509
268.0 935775.068904 3402.33982139 625294.174017 1212.42156283
269.0 939176.925371 3401.37260585 626502.650905 1204.53287835
270.0 942577.813102 3400.40234988 627703.241104 1196.64818511
271.0 945977.729058 3399.42905604 628895.9486 1188.76746661
272.0 949376.670202 3398.45272687 630080.777357 1180.89070636
273.0 952774.633501 3397.47336487 631257.731326 1173.01788794
274.0 956171.615922 3396.49097252 632426.814441 1165.14899496
275.0 959567.614437 3395.50555225 633588.030619 1157.28401106
276.0 962962.626018 3394.5171065 634741.383761 1149.42291993
277.0 966356.647642 3393.52563765 635886.877751 1141.56570528
278.0 969749.676286 3392.53114805 637024.516458 1133.71235089
279.0 973141.708932 3391.53364003 638154.303734 1125.86284053
280.0 976532.742561 3390.5331159 639276.243415 1118.01715806
281.0 979922.774159 3389.52957792 640390.339321 1110.17528733
282.0 983311.800713 3388.52302835 641496.595255 1102.33721227
283.0 986699.819213 3387.51346939 642595.015006 1094.50291681
284.0 990086.826649 3386.50090323 643685.602343 1086.67238494
285.0 993472.820017 3385.48533202 644768.361025 1078.84560068
286.0 996857.796313 3384.4667579 645843.294789 1071.02254808
287.0 1000241.75253 3383.44518297 646910.407359 1063.20321124
288.0 1003624.68568 3382.42060929 647969.702445 1055.38757428
289.0 1007006.59275 3381.39303891 649021.183736 1047.57562137
290.0 1010387.47076 3380.36247386 650064.85491 1039.7673367
291.0 1013767.3167 3379.3289161 651100.719627 1031.96270451
292.0 1017146.12759 3378.29236762 652128.781531 1024.16170908
293.0 1020523.90044 3377.25283032 653149.044252 1016.3643347
294.0 1023900.63226 3376.21030613 654161.511402 1008.57056572
295.0 1027276.32006 3375.16479692 655166.18658 1000.78038651
296.0 1030650.96086 3374.11630453 656163.073367 992.993781476
297.0 1034024.55167 3373.06483079 657152.175329 985.210735072
298.0 1037397.08953 3372.01037749 658133.496018 977.431231774
299.0 1040768.57144 3370.9529464 659107.038969 969.655256093
300.0 1044138.99443 3369.89253925 660072.807701 961.882792576
301.0 1047508.35552 3368.82915776 661030.805719 954.113825805
302.0 1050876.65175 3367.76280362 661981.036513 946.348340394
303.0 1054243.88014 3366.69347847 662923.503556 938.586320989
304.0 1057610.03772 3365.62118395 663858.210305 930.827752274
305.0 1060975.12152 3364.54592167 664785.160205 923.072618962
306.0 1064339.12857 3363.46769319 665704.356683 915.320905801
307.0 1067702.05592 3362.38650008 666615.803152 907.572597571
308.0 1071063.90059 3361.30234384 667519.503008 899.827679086
309.0 1074424.65962 3360.21522599 668415.459635 892.086135191
310.0 1077784.33005 3359.12514798 669303.676398 884.347950764
311.0 1081142.90893 3358.03211126 670184.156651 876.613110715
312.0 1084500.39329 3356.93611724 671056.90373 868.881599988
313.0 1087856.78018 3355.83716732 671921.920956 861.153403557
314.0 1091212.06664 3354.73526286 672779.211637 853.428506427
315.0 1094566.24972 3353.6304052 673628.779063 845.706893637
316.0 1097919.32646 3352.52259564 674470.626514 837.988550257
317.0 1101271.29393 3351.41183548 675304.757249 830.273461387
318.0 1104622.14915 3350.29812597 676131.174516 822.561612158
319.0 1107971.8892 3349.18146834 676949.881548 814.852987735
320.0 1111320.51111 3348.0618638 677760.881562 807.14757331
321.0 1114668.01194 3346.93931353 678564.17776 799.44535411
322.0 1118014.38875 3345.81381869 679359.77333 791.746315388
323.0 1121359.6386 3344.6853804 680147.671446 784.05044243
324.0 1124703.75853 3343.55399976 680927.875265 776.357720554
325.0 1128046.74562 3342.41967787 681700.387932 768.668135104
326.0 1131388.59691 3341.28241576 682465.212576 760.981671458
327.0 1134729.30947 3340.14221446 683222.352311 753.298315021
328.0 1138068.88036 3338.99907498 683971.810237 745.61805123
329.0 1141407.30664 3337.85299828 684713.58944 737.940865549
330.0 1144744.58538 3336.70398533 685447.692989 730.266743475
331.0 1148080.71363 3335.55203704 686174.123943 722.59567053
332.0 1151415.68847 3334.39715432 686892.885342 714.927632269
333.0 1154749.50696 3333.23933803 687603.980214 707.262614274
334.0 1158082.16617 3332.07858903 688307.411572 699.600602157
335.0 1161413.66316 3330.91490815 689003.182416 691.941581557
336.0 1164743.99501 3329.74829617 689691.295728 684.285538144
337.0 1168073.15878 3328.57875388 690371.75448 676.632457615
338.0 1171401.15154 3327.40628202 691044.561626 668.982325695
339.0 1174727.97037 3326.23088132 691709.720109 661.335128139
340.0 1178053.61233 3325.05255248 692367.232856 653.690850729
341.0 1181378.0745 3323.87129617 693017.102779 646.049479273
342.0 1184701.35394 3322.68711304 693659.332778 638.410999611
343.0 1188023.44775 3321.50000372 694293.925738 630.775397608
344.0 1191344.35298 3320.30996881 694920.884528 623.142659156
345.0 1194664.06671 3319.11700888 695540.212006 615.512770176
346.0 1197982.58602 3317.92112448 696151.911013 607.885716616
347.0 1201299.90798 3316.72231615 696755.984379 600.26148445
348.0 1204616.02968 3315.52058439 697352.434918 592.640059681
349.0 1207930.94818 3314.31592967 697941.26543 585.021428337
350.0 1211244.66056 3313.10835245 698522.478701 577.405576474
351.0 1214557.16391 3311.89785315 699096.077505 569.792490174
352.0 1217868.45529 3310.68443219 699662.064599 562.182155546
353.0 1221178.5318 3309.46808995 700220.442728 554.574558726
354.0 1224487.3905 3308.24882678 700771.214624 546.969685873
355.0 1227795.02848 3307.02664302 701314.383004 539.367523177
356.0 1231101.44281 3305.80153897 701849.950569 531.76805685
357.0 1234406.63058 3304.57351492 702377.920012 524.171273132
358.0 1237710.58887 3303.34257114 702898.294005 516.577158288
359.0 1241013.31475 3302.10870786 703411.075213 508.98569861
360.0 1244314.80531 3300.8719253 703916.266283 501.396880412
361.0 1247615.05763 3299.63222364 704413.86985 493.810690038
362.0 1250914.06879 3298.38960305 704903.888535 486.227113855
363.0 1254211.83586 3297.14406367 705386.324944 478.646138253
364.0 1257508.35594 3295.89560564 705861.181673 471.067749651
365.0 1260803.6261 3294.64422903 706328.461302 463.491934491
366.0 1264097.64343 3293.38993392 706788.166396 455.91867924
367.0 1267390.405 3292.13272036 707240.299509 448.347970389
368.0 1270681.90789 3290.87258838 707684.863181 440.779794455
369.0 1273972.1492 3289.60953798 708121.859938 433.214137977
370.0 1277261.126 3288.34356913 708551.292292 425.650987521
371.0 1280548.83537 3287.0746818 708973.162744 418.090329676
372.0 1283835.27439 3285.80287591 709387.473778 410.532151055
373.0 1287120.44014 3284.52815137 709794.227868 402.976438295
374.0 1290404.32972 3283.25050807 710193.427472 395.423178058
375.0 1293686.94019 3281.96994586 710585.075037 387.872357027
376.0 1296968.26864 3280.6864646 710969.172995 380.323961911
377.0 1300248.31214 3279.4000641 711345.723765 372.777979442
378.0 1303527.06779 3278.11074414 711714.729753 365.234396375
379.0 1306804.53266 3276.8185045 712076.193353 357.693199489
380.0 1310080.70383 3275.52334493 712430.116943 350.154375584
381.0 1313355.57838 3274.22526515 712776.502891 342.617911486
382.0 1316629.15338 3272.92426486 713115.353548 335.083794042
383.0 1319901.42593 3271.62034375 713446.671257 327.552010123
384.0 1323172.3931 3270.31350146 713770.458342 320.022546622
385.0 1326442.05196 3269.00373763 714086.717119 312.495390453
386.0 1329710.3996 3267.69105187 714395.449888 304.970528557
387.0 1332977.43309 3266.37544378 714696.658937 297.447947892
388.0 1336243.14951 3265.05691291 714990.34654 289.927635441
389.0 1339507.54594 3263.7354588 715276.514959 282.409578211
390.0 1342770.61946 3262.41108099 715555.166444 274.893763227
391.0 1346032.36713 3261.08377896 715826.303229 267.380177538
392.0 1349292.78604 3259.75355219 716089.927537 259.868808215
393.0 1352551.87326 3258.42040014 716346.04158 252.359642351
394.0 1355809.62586 3257.08432223 716594.647552 244.852667059
395.0 1359066.04093 3255.74531787 716835.74764 237.347869475
396.0 1362321.11552 3254.40338645 717069.344013 229.845236756
397.0 1365574.84672 3253.05852734 717295.43883 222.34475608
398.0 1368827.2316 3251.71073986 717514.034238 214.846414646
399.0 1372078.26723 3250.36002335 717725.132369 207.350199674
400.0 1375327.95067 3249.0063771 717928.735342 199.856098407
401.0 1378576.27901 3247.64980039 718124.845266 192.364098106
402.0 1381823.2493 3246.29029246 718313.464234 184.874186054
403.0 1385068.85861 3244.92785255 718494.59433 177.386349554
404.0 1388313.10402 3243.56247987 718668.237621 169.900575932
405.0 1391555.98259 3242.1941736 718834.396165 162.41685253
406.0 1394797.49139 3240.8229329 718993.072005 154.935166715
407.0 1398037.62748 3239.44875693 719144.267173 147.455505871
408.0 1401276.38793 3238.0716448 719287.983688 139.977857403
409.0 1404513.76979 3236.69159561 719424.223555 132.502208737
410.0 1407749.77014 3235.30860843 719552.988768 125.028547317
411.0 1410984.38603 3233.92268233 719674.281308 117.556860609
412.0 1414217.61452 3232.53381633 719788.103143 110.087136098
413.0 1417449.45268 3231.14200946 719894.45623 102.619361287
414.0 1420679.89756 3229.74726069 719993.342511 95.1535236996
415.0 1423908.94622 3228.34956899 720084.763919 87.6896108799
416.0 1427136.59572 3226.94893332 720168.722371 80.2276103898
417.0 1430362.84311 3225.5453526 720245.219773 72.7675098111
418.0 1433587.68544 3224.13882573 720314.258019 65.3092967444
419.0 1436811.11978 3222.72935159 720375.838991 57.8529588093
420.0 1440033.14316 3221.31692905 720429.964558 50.3984836445
421.0 1443253.75265 3219.90155694 720476.636575 42.9458589073
422.0 1446472.94529 3218.48323408 720515.856888 35.4950722737
423.0 1449690.71814 3217.06195927 720547.627329 28.0461114384
424.0 1452907.06823 3215.63773128 720571.949716 20.5989641146
425.0 1456121.99261 3214.21054886 720588.825857 13.1536180337
426.0 1459335.48834 3212.78041075 720598.257548 5.71006094554
427.0 1462547.55245 3211.34731566 720600.246571 -1.73171938186
428.0 1465758.18198 3209.91126227 720594.794698 -9.17173516241
429.0 1468967.37399 3208.47224926 720581.903685 -16.609998592
430.0 1472175.1255 3207.03027527 720561.57528 -24.0465218488
431.0 1475381.43355 3205.58533892 720533.811217 -31.4813170928
432.0 1478586.29519 3204.13743883 720498.613218 -38.9143964667
433.0 1481789.70744 3202.68657357 720455.982992 -46.3457720954
434.0 1484991.66734 3201.2327417 720405.922238 -53.7754560863
435.0 1488192.17193 3199.77594178 720348.43264 -61.2034605294
436.0 1491391.21824 3198.31617231 720283.515873 -68.6297974975
437.0 1494588.80329 3196.85343179 720211.173597 -76.054479046
438.0 1497784.92411 3195.38771871 720131.407462 -83.4775172134
439.0 1500979.57773 3193.91903152 720044.219106 -90.898924021
440.0 1504172.76118 3192.44736866 719949.610154 -98.3187114733
441.0 1507364.47148 3190.97272853 719847.582219 -105.736891558
442.0 1510554.70565 3189.49510954 719738.136903 -113.153476246
443.0 1513743.4607 3188.01451006 719621.275794 -120.568477491
444.0 1516930.73367 3186.53092844 719497.000472 -127.981907232
445.0 1520116.52157 3185.04436301 719365.3125 -135.393777389
446.0 1523300.8214 3183.55481208 719226.213433 -142.804099868
447.0 1526483.6302 3182.06227394 719079.704812 -150.212886557
448.0 1529664.94495 3180.56674686 718925.788168 -157.620149329
449.0 1532844.76269 3179.06822908 718764.465017 -165.02590004
450.0 1536023.08042 3177.56671884 718595.736868 -172.430150531
451.0 1539199.89513 3176.06221434 718419.605212 -179.832912627
452.0 1542375.20385 3174.55471377 718236.071535 -187.234198137
