0.0 0.0 84.8528137424 0.0 84.8528137424
0.1 6.17107461934 49.4597262994 6.12996259993 48.6796609227
0.2 10.2068506733 33.3962935189 10.0587860453 32.0487561638
0.3 13.1019289544 25.2749238236 12.7922155393 23.3928955612
0.4 15.3678812668 20.4064915171 14.8436837586 17.9998379918
0.5 17.2370656933 17.1759219059 16.4460542635 14.2462688813
0.6 18.834071725 14.884649995 17.7238533338 11.4295919962
0.7 20.2334510421 13.1812729074 18.7512652499 9.19609220578
0.8 21.4833058882 11.8694642636 19.5758450907 7.34807523587
0.9 22.6164021712 10.8306173559 20.2297113027 5.76627392445
1.0 23.6559632026 9.98850218385 20.7354079017 4.3744876084
1.1 24.6189256092 9.29152060622 21.1092332444 3.12192945472
1.2 25.5178775771 8.70313298376 21.3632635483 1.97380062336
1.3 26.3622681389 8.19641686858 21.5066629522 0.906001816458
1.4 27.1591956776 7.75088157016 21.5465857326 -0.0979586686384
1.5 27.9139493114 7.35060015529 21.4888345794 -1.04887564063
1.6 28.6304066658 6.98313845819 21.3383614463 -1.95315832443
1.7 29.3113499513 6.63894542493 21.0996522962 -2.8138818972
1.8 29.9587337779 6.31096389384 20.777012192 -3.63174386097
1.9 30.5739180238 5.99430125479 20.3747577923 -4.40595641737
2.0 31.1578672429 5.68588336831 19.8973254873 -5.1350314542
2.1 31.7113140809 5.38408344766 19.3493087406 -5.81740416672
2.2 32.234885375 5.08835236722 18.7354423608 -6.45186961722
2.3 32.7291926762 4.79888127689 18.0605522301 -7.03784081364
2.4 33.1948915505 4.51631681111 17.3294869209 -7.57545901108
2.5 33.6327153892 4.24153642484 16.5470440676 -8.06559481306
2.6 34.0434897122 3.97548206121 15.7179005245 -8.50977708643
2.7 34.428132476 3.7190451617 14.8465519202 -8.91008070234
2.8 34.7876450734 3.47299390816 13.9372644763 -9.26899683898
2.9 35.1230977771 3.23793334612 12.9940399426 -9.58930262702
3.0 35.4356124776 3.01428981377 12.0205931275 -9.87394097235
3.1 35.7263447681 2.80231234714 11.0203406659 -10.1259166712
3.2 35.9964667658 2.60208512316 9.99639924054 -10.3482114273
3.3 36.2471515327 2.41354634999 8.95159134123 -10.5437179517
3.4 36.4795595617 2.2365102161 7.88845671233 -10.7151917916
3.5 36.6948275084 2.07068951971 6.80926782037 -10.8652186793
3.6 36.8940591511 1.91571740887 5.71604791711 -10.996194844
3.7 37.0783184388 1.77116728115 4.6105905312 -11.1103177057
3.8 37.2486244152 1.63657034613 3.49447947224 -11.2095845587
3.9 37.4059477727 1.51143067138 2.36910865588 -11.2957971447
4.0 37.5512087869 1.39523774341 1.23570125195 -11.3705703527
4.1 37.6852763888 1.28747670491 0.0953278171881 -11.4353436175
